session_test_id,device,age,gender,matr,trial_id,rating_item,rating_score,reversed,rating_time,rating_comment
masterthesis_quality,headphones,29,male,357725,quality_f6_a,Breathiness,-1,0,26618,
masterthesis_quality,headphones,29,male,357725,quality_f6_a,Roughness,4,0,26618,
masterthesis_quality,headphones,29,male,357725,quality_f6_a,Brightness,-1,0,26618,
masterthesis_quality,headphones,29,male,357725,quality_f6_a,Naturalness,-4,0,26618,
masterthesis_quality,headphones,29,male,357725,quality_f6_i,Breathiness,2,1,29214,
masterthesis_quality,headphones,29,male,357725,quality_f6_i,Roughness,-3,1,29214,
masterthesis_quality,headphones,29,male,357725,quality_f6_i,Brightness,3,1,29214,
masterthesis_quality,headphones,29,male,357725,quality_f6_i,Naturalness,3,1,29214,
masterthesis_quality,headphones,29,male,357725,quality_m1_a,Breathiness,0,1,23389,
masterthesis_quality,headphones,29,male,357725,quality_m1_a,Roughness,-4,1,23389,
masterthesis_quality,headphones,29,male,357725,quality_m1_a,Brightness,3,1,23389,
masterthesis_quality,headphones,29,male,357725,quality_m1_a,Naturalness,3,1,23389,
masterthesis_quality,headphones,29,male,357725,quality_f5_a,Breathiness,-1,0,31121,
masterthesis_quality,headphones,29,male,357725,quality_f5_a,Roughness,3,0,31121,
masterthesis_quality,headphones,29,male,357725,quality_f5_a,Brightness,-4,0,31121,
masterthesis_quality,headphones,29,male,357725,quality_f5_a,Naturalness,-3,0,31121,
masterthesis_quality,headphones,29,male,357725,quality_m2_i,Breathiness,0,0,30619,
masterthesis_quality,headphones,29,male,357725,quality_m2_i,Roughness,3,0,30619,
masterthesis_quality,headphones,29,male,357725,quality_m2_i,Brightness,-3,0,30619,
masterthesis_quality,headphones,29,male,357725,quality_m2_i,Naturalness,-3,0,30619,
masterthesis_quality,headphones,29,male,357725,quality_m2_a,Breathiness,0,0,24491,
masterthesis_quality,headphones,29,male,357725,quality_m2_a,Roughness,2,0,24491,
masterthesis_quality,headphones,29,male,357725,quality_m2_a,Brightness,-2,0,24491,
masterthesis_quality,headphones,29,male,357725,quality_m2_a,Naturalness,-4,0,24491,
masterthesis_quality,headphones,29,male,357725,quality_m2_o,Breathiness,1,1,19253,
masterthesis_quality,headphones,29,male,357725,quality_m2_o,Roughness,-4,1,19253,
masterthesis_quality,headphones,29,male,357725,quality_m2_o,Brightness,2,1,19253,
masterthesis_quality,headphones,29,male,357725,quality_m2_o,Naturalness,4,1,19253,
masterthesis_quality,headphones,29,male,357725,quality_f4_a,Breathiness,1,1,19475,
masterthesis_quality,headphones,29,male,357725,quality_f4_a,Roughness,-3,1,19475,
masterthesis_quality,headphones,29,male,357725,quality_f4_a,Brightness,3,1,19475,
masterthesis_quality,headphones,29,male,357725,quality_f4_a,Naturalness,3,1,19475,
masterthesis_quality,headphones,29,male,357725,quality_m5_i,Breathiness,-2,0,23140,
masterthesis_quality,headphones,29,male,357725,quality_m5_i,Roughness,3,0,23140,
masterthesis_quality,headphones,29,male,357725,quality_m5_i,Brightness,-1,0,23140,
masterthesis_quality,headphones,29,male,357725,quality_m5_i,Naturalness,-4,0,23140,
masterthesis_quality,headphones,29,male,357725,quality_f8_i,Breathiness,0,1,25316,
masterthesis_quality,headphones,29,male,357725,quality_f8_i,Roughness,-2,1,25316,
masterthesis_quality,headphones,29,male,357725,quality_f8_i,Brightness,1,1,25316,
masterthesis_quality,headphones,29,male,357725,quality_f8_i,Naturalness,2,1,25316,
masterthesis_quality,headphones,29,male,357725,quality_f5_o,Breathiness,2,1,26172,
masterthesis_quality,headphones,29,male,357725,quality_f5_o,Roughness,0,1,26172,
masterthesis_quality,headphones,29,male,357725,quality_f5_o,Brightness,3,1,26172,
masterthesis_quality,headphones,29,male,357725,quality_f5_o,Naturalness,1,1,26172,
masterthesis_quality,headphones,29,male,357725,quality_m4_i,Breathiness,1,1,22778,
masterthesis_quality,headphones,29,male,357725,quality_m4_i,Roughness,-4,1,22778,
masterthesis_quality,headphones,29,male,357725,quality_m4_i,Brightness,2,1,22778,
masterthesis_quality,headphones,29,male,357725,quality_m4_i,Naturalness,4,1,22778,
masterthesis_quality,headphones,29,male,357725,quality_f4_o,Breathiness,-2,0,37396,
masterthesis_quality,headphones,29,male,357725,quality_f4_o,Roughness,1,0,37396,
masterthesis_quality,headphones,29,male,357725,quality_f4_o,Brightness,-3,0,37396,
masterthesis_quality,headphones,29,male,357725,quality_f4_o,Naturalness,-2,0,37396,
masterthesis_quality,headphones,29,male,357725,quality_f8_a,Breathiness,-3,0,22648,
masterthesis_quality,headphones,29,male,357725,quality_f8_a,Roughness,3,0,22648,
masterthesis_quality,headphones,29,male,357725,quality_f8_a,Brightness,-2,0,22648,
masterthesis_quality,headphones,29,male,357725,quality_f8_a,Naturalness,-3,0,22648,
masterthesis_quality,headphones,29,male,357725,quality_m1_i,Breathiness,2,1,19865,
masterthesis_quality,headphones,29,male,357725,quality_m1_i,Roughness,-3,1,19865,
masterthesis_quality,headphones,29,male,357725,quality_m1_i,Brightness,3,1,19865,
masterthesis_quality,headphones,29,male,357725,quality_m1_i,Naturalness,3,1,19865,
masterthesis_quality,headphones,29,male,357725,quality_f1_o,Breathiness,2,1,23898,
masterthesis_quality,headphones,29,male,357725,quality_f1_o,Roughness,-3,1,23898,
masterthesis_quality,headphones,29,male,357725,quality_f1_o,Brightness,2,1,23898,
masterthesis_quality,headphones,29,male,357725,quality_f1_o,Naturalness,3,1,23898,
masterthesis_quality,headphones,29,male,357725,quality_m8_o,Breathiness,-2,0,22150,
masterthesis_quality,headphones,29,male,357725,quality_m8_o,Roughness,2,0,22150,
masterthesis_quality,headphones,29,male,357725,quality_m8_o,Brightness,-2,0,22150,
masterthesis_quality,headphones,29,male,357725,quality_m8_o,Naturalness,-2,0,22150,
masterthesis_quality,headphones,29,male,357725,quality_f4_i,Breathiness,-2,0,16801,
masterthesis_quality,headphones,29,male,357725,quality_f4_i,Roughness,3,0,16801,
masterthesis_quality,headphones,29,male,357725,quality_f4_i,Brightness,0,0,16801,
masterthesis_quality,headphones,29,male,357725,quality_f4_i,Naturalness,-3,0,16801,
masterthesis_quality,headphones,29,male,357725,quality_f1_a,Breathiness,-2,0,19134,
masterthesis_quality,headphones,29,male,357725,quality_f1_a,Roughness,3,0,19134,
masterthesis_quality,headphones,29,male,357725,quality_f1_a,Brightness,-2,0,19134,
masterthesis_quality,headphones,29,male,357725,quality_f1_a,Naturalness,-2,0,19134,
masterthesis_quality,headphones,29,male,357725,quality_f1_i,Breathiness,-2,0,20290,
masterthesis_quality,headphones,29,male,357725,quality_f1_i,Roughness,4,0,20290,
masterthesis_quality,headphones,29,male,357725,quality_f1_i,Brightness,-1,0,20290,
masterthesis_quality,headphones,29,male,357725,quality_f1_i,Naturalness,-4,0,20290,
masterthesis_quality,headphones,29,male,357725,quality_f6_o,Breathiness,-1,0,32569,
masterthesis_quality,headphones,29,male,357725,quality_f6_o,Roughness,2,0,32569,
masterthesis_quality,headphones,29,male,357725,quality_f6_o,Brightness,-2,0,32569,
masterthesis_quality,headphones,29,male,357725,quality_f6_o,Naturalness,-2,0,32569,
masterthesis_quality,headphones,29,male,357725,quality_m5_o,Breathiness,-2,0,16590,
masterthesis_quality,headphones,29,male,357725,quality_m5_o,Roughness,3,0,16590,
masterthesis_quality,headphones,29,male,357725,quality_m5_o,Brightness,-2,0,16590,
masterthesis_quality,headphones,29,male,357725,quality_m5_o,Naturalness,-3,0,16590,
masterthesis_quality,headphones,29,male,357725,quality_m4_o,Breathiness,2,1,24327,
masterthesis_quality,headphones,29,male,357725,quality_m4_o,Roughness,-4,1,24327,
masterthesis_quality,headphones,29,male,357725,quality_m4_o,Brightness,1,1,24327,
masterthesis_quality,headphones,29,male,357725,quality_m4_o,Naturalness,4,1,24327,
masterthesis_quality,headphones,29,male,357725,quality_m1_o,Breathiness,0,1,20683,
masterthesis_quality,headphones,29,male,357725,quality_m1_o,Roughness,-4,1,20683,
masterthesis_quality,headphones,29,male,357725,quality_m1_o,Brightness,1,1,20683,
masterthesis_quality,headphones,29,male,357725,quality_m1_o,Naturalness,4,1,20683,
masterthesis_quality,headphones,29,male,357725,quality_m5_a,Breathiness,1,1,26421,
masterthesis_quality,headphones,29,male,357725,quality_m5_a,Roughness,-3,1,26421,
masterthesis_quality,headphones,29,male,357725,quality_m5_a,Brightness,3,1,26421,
masterthesis_quality,headphones,29,male,357725,quality_m5_a,Naturalness,3,1,26421,
masterthesis_quality,headphones,29,male,357725,quality_m8_i,Breathiness,0,1,22267,
masterthesis_quality,headphones,29,male,357725,quality_m8_i,Roughness,-2,1,22267,
masterthesis_quality,headphones,29,male,357725,quality_m8_i,Brightness,2,1,22267,
masterthesis_quality,headphones,29,male,357725,quality_m8_i,Naturalness,2,1,22267,
masterthesis_quality,headphones,29,male,357725,quality_m8_a,Breathiness,0,0,28015,
masterthesis_quality,headphones,29,male,357725,quality_m8_a,Roughness,0,0,28015,
masterthesis_quality,headphones,29,male,357725,quality_m8_a,Brightness,-2,0,28015,
masterthesis_quality,headphones,29,male,357725,quality_m8_a,Naturalness,-3,0,28015,
masterthesis_quality,headphones,29,male,357725,quality_f5_i,Breathiness,1,1,16863,
masterthesis_quality,headphones,29,male,357725,quality_f5_i,Roughness,-2,1,16863,
masterthesis_quality,headphones,29,male,357725,quality_f5_i,Brightness,3,1,16863,
masterthesis_quality,headphones,29,male,357725,quality_f5_i,Naturalness,3,1,16863,
masterthesis_quality,headphones,27,male,415392,quality_m1_a,Breathiness,0,1,43543,
masterthesis_quality,headphones,27,male,415392,quality_m1_a,Roughness,-2,1,43543,
masterthesis_quality,headphones,27,male,415392,quality_m1_a,Brightness,2,1,43543,
masterthesis_quality,headphones,27,male,415392,quality_m1_a,Naturalness,1,1,43543,
masterthesis_quality,headphones,27,male,415392,quality_f1_i,Breathiness,1,1,44828,
masterthesis_quality,headphones,27,male,415392,quality_f1_i,Roughness,2,1,44828,
masterthesis_quality,headphones,27,male,415392,quality_f1_i,Brightness,3,1,44828,
masterthesis_quality,headphones,27,male,415392,quality_f1_i,Naturalness,1,1,44828,
masterthesis_quality,headphones,27,male,415392,quality_m8_i,Breathiness,-2,0,31651,
masterthesis_quality,headphones,27,male,415392,quality_m8_i,Roughness,-3,0,31651,
masterthesis_quality,headphones,27,male,415392,quality_m8_i,Brightness,-3,0,31651,
masterthesis_quality,headphones,27,male,415392,quality_m8_i,Naturalness,-2,0,31651,
masterthesis_quality,headphones,27,male,415392,quality_m8_a,Breathiness,0,1,23627,
masterthesis_quality,headphones,27,male,415392,quality_m8_a,Roughness,1,1,23627,
masterthesis_quality,headphones,27,male,415392,quality_m8_a,Brightness,3,1,23627,
masterthesis_quality,headphones,27,male,415392,quality_m8_a,Naturalness,2,1,23627,
masterthesis_quality,headphones,27,male,415392,quality_f4_a,Breathiness,0,1,31335,
masterthesis_quality,headphones,27,male,415392,quality_f4_a,Roughness,0,1,31335,
masterthesis_quality,headphones,27,male,415392,quality_f4_a,Brightness,0,1,31335,
masterthesis_quality,headphones,27,male,415392,quality_f4_a,Naturalness,1,1,31335,
masterthesis_quality,headphones,27,male,415392,quality_f8_i,Breathiness,2,1,21124,
masterthesis_quality,headphones,27,male,415392,quality_f8_i,Roughness,1,1,21124,
masterthesis_quality,headphones,27,male,415392,quality_f8_i,Brightness,3,1,21124,
masterthesis_quality,headphones,27,male,415392,quality_f8_i,Naturalness,3,1,21124,
masterthesis_quality,headphones,27,male,415392,quality_f5_i,Breathiness,-2,0,23791,
masterthesis_quality,headphones,27,male,415392,quality_f5_i,Roughness,0,0,23791,
masterthesis_quality,headphones,27,male,415392,quality_f5_i,Brightness,-1,0,23791,
masterthesis_quality,headphones,27,male,415392,quality_f5_i,Naturalness,-2,0,23791,
masterthesis_quality,headphones,27,male,415392,quality_f4_i,Breathiness,0,0,24460,
masterthesis_quality,headphones,27,male,415392,quality_f4_i,Roughness,2,0,24460,
masterthesis_quality,headphones,27,male,415392,quality_f4_i,Brightness,-2,0,24460,
masterthesis_quality,headphones,27,male,415392,quality_f4_i,Naturalness,-4,0,24460,
masterthesis_quality,headphones,27,male,415392,quality_f5_a,Breathiness,-2,0,25393,
masterthesis_quality,headphones,27,male,415392,quality_f5_a,Roughness,-2,0,25393,
masterthesis_quality,headphones,27,male,415392,quality_f5_a,Brightness,-2,0,25393,
masterthesis_quality,headphones,27,male,415392,quality_f5_a,Naturalness,-3,0,25393,
masterthesis_quality,headphones,27,male,415392,quality_m2_a,Breathiness,2,1,93949,
masterthesis_quality,headphones,27,male,415392,quality_m2_a,Roughness,1,1,93949,
masterthesis_quality,headphones,27,male,415392,quality_m2_a,Brightness,0,1,93949,
masterthesis_quality,headphones,27,male,415392,quality_m2_a,Naturalness,2,1,93949,
masterthesis_quality,headphones,27,male,415392,quality_f6_o,Breathiness,1,1,32420,
masterthesis_quality,headphones,27,male,415392,quality_f6_o,Roughness,2,1,32420,
masterthesis_quality,headphones,27,male,415392,quality_f6_o,Brightness,2,1,32420,
masterthesis_quality,headphones,27,male,415392,quality_f6_o,Naturalness,1,1,32420,
masterthesis_quality,headphones,27,male,415392,quality_m5_a,Breathiness,1,1,37529,
masterthesis_quality,headphones,27,male,415392,quality_m5_a,Roughness,2,1,37529,
masterthesis_quality,headphones,27,male,415392,quality_m5_a,Brightness,1,1,37529,
masterthesis_quality,headphones,27,male,415392,quality_m5_a,Naturalness,1,1,37529,
masterthesis_quality,headphones,27,male,415392,quality_f1_a,Breathiness,2,1,29884,
masterthesis_quality,headphones,27,male,415392,quality_f1_a,Roughness,2,1,29884,
masterthesis_quality,headphones,27,male,415392,quality_f1_a,Brightness,2,1,29884,
masterthesis_quality,headphones,27,male,415392,quality_f1_a,Naturalness,2,1,29884,
masterthesis_quality,headphones,27,male,415392,quality_m4_o,Breathiness,-2,0,22120,
masterthesis_quality,headphones,27,male,415392,quality_m4_o,Roughness,-2,0,22120,
masterthesis_quality,headphones,27,male,415392,quality_m4_o,Brightness,-4,0,22120,
masterthesis_quality,headphones,27,male,415392,quality_m4_o,Naturalness,-4,0,22120,
masterthesis_quality,headphones,27,male,415392,quality_m4_i,Breathiness,2,1,17640,
masterthesis_quality,headphones,27,male,415392,quality_m4_i,Roughness,1,1,17640,
masterthesis_quality,headphones,27,male,415392,quality_m4_i,Brightness,3,1,17640,
masterthesis_quality,headphones,27,male,415392,quality_m4_i,Naturalness,4,1,17640,
masterthesis_quality,headphones,27,male,415392,quality_f1_o,Breathiness,0,1,38568,
masterthesis_quality,headphones,27,male,415392,quality_f1_o,Roughness,0,1,38568,
masterthesis_quality,headphones,27,male,415392,quality_f1_o,Brightness,1,1,38568,
masterthesis_quality,headphones,27,male,415392,quality_f1_o,Naturalness,3,1,38568,
masterthesis_quality,headphones,27,male,415392,quality_f6_a,Breathiness,-1,0,21101,
masterthesis_quality,headphones,27,male,415392,quality_f6_a,Roughness,1,0,21101,
masterthesis_quality,headphones,27,male,415392,quality_f6_a,Brightness,-2,0,21101,
masterthesis_quality,headphones,27,male,415392,quality_f6_a,Naturalness,-1,0,21101,
masterthesis_quality,headphones,27,male,415392,quality_m4_a,Breathiness,2,1,22574,
masterthesis_quality,headphones,27,male,415392,quality_m4_a,Roughness,-3,1,22574,
masterthesis_quality,headphones,27,male,415392,quality_m4_a,Brightness,1,1,22574,
masterthesis_quality,headphones,27,male,415392,quality_m4_a,Naturalness,3,1,22574,
masterthesis_quality,headphones,27,male,415392,quality_f6_i,Breathiness,1,0,23690,
masterthesis_quality,headphones,27,male,415392,quality_f6_i,Roughness,0,0,23690,
masterthesis_quality,headphones,27,male,415392,quality_f6_i,Brightness,0,0,23690,
masterthesis_quality,headphones,27,male,415392,quality_f6_i,Naturalness,-1,0,23690,
masterthesis_quality,headphones,27,male,415392,quality_m2_o,Breathiness,2,1,27164,
masterthesis_quality,headphones,27,male,415392,quality_m2_o,Roughness,-2,1,27164,
masterthesis_quality,headphones,27,male,415392,quality_m2_o,Brightness,2,1,27164,
masterthesis_quality,headphones,27,male,415392,quality_m2_o,Naturalness,4,1,27164,
masterthesis_quality,headphones,27,male,415392,quality_m2_i,Breathiness,-1,0,21890,
masterthesis_quality,headphones,27,male,415392,quality_m2_i,Roughness,1,0,21890,
masterthesis_quality,headphones,27,male,415392,quality_m2_i,Brightness,-2,0,21890,
masterthesis_quality,headphones,27,male,415392,quality_m2_i,Naturalness,-2,0,21890,
masterthesis_quality,headphones,27,male,415392,quality_m8_o,Breathiness,-2,0,21756,
masterthesis_quality,headphones,27,male,415392,quality_m8_o,Roughness,0,0,21756,
masterthesis_quality,headphones,27,male,415392,quality_m8_o,Brightness,-2,0,21756,
masterthesis_quality,headphones,27,male,415392,quality_m8_o,Naturalness,-2,0,21756,
masterthesis_quality,headphones,27,male,415392,quality_f8_o,Breathiness,-2,0,24056,
masterthesis_quality,headphones,27,male,415392,quality_f8_o,Roughness,2,0,24056,
masterthesis_quality,headphones,27,male,415392,quality_f8_o,Brightness,-1,0,24056,
masterthesis_quality,headphones,27,male,415392,quality_f8_o,Naturalness,-1,0,24056,
masterthesis_quality,headphones,27,male,415392,quality_m5_i,Breathiness,2,1,22990,
masterthesis_quality,headphones,27,male,415392,quality_m5_i,Roughness,-2,1,22990,
masterthesis_quality,headphones,27,male,415392,quality_m5_i,Brightness,1,1,22990,
masterthesis_quality,headphones,27,male,415392,quality_m5_i,Naturalness,2,1,22990,
masterthesis_quality,headphones,27,male,415392,quality_f8_a,Breathiness,-1,0,21517,
masterthesis_quality,headphones,27,male,415392,quality_f8_a,Roughness,-1,0,21517,
masterthesis_quality,headphones,27,male,415392,quality_f8_a,Brightness,-2,0,21517,
masterthesis_quality,headphones,27,male,415392,quality_f8_a,Naturalness,-2,0,21517,
masterthesis_quality,headphones,27,male,415392,quality_m1_o,Breathiness,2,1,22602,
masterthesis_quality,headphones,27,male,415392,quality_m1_o,Roughness,1,1,22602,
masterthesis_quality,headphones,27,male,415392,quality_m1_o,Brightness,3,1,22602,
masterthesis_quality,headphones,27,male,415392,quality_m1_o,Naturalness,3,1,22602,
masterthesis_quality,headphones,27,male,415392,quality_f5_o,Breathiness,2,1,33454,
masterthesis_quality,headphones,27,male,415392,quality_f5_o,Roughness,1,1,33454,
masterthesis_quality,headphones,27,male,415392,quality_f5_o,Brightness,1,1,33454,
masterthesis_quality,headphones,27,male,415392,quality_f5_o,Naturalness,1,1,33454,
masterthesis_quality,headphones,27,male,415392,quality_f4_o,Breathiness,1,1,24345,
masterthesis_quality,headphones,27,male,415392,quality_f4_o,Roughness,1,1,24345,
masterthesis_quality,headphones,27,male,415392,quality_f4_o,Brightness,2,1,24345,
masterthesis_quality,headphones,27,male,415392,quality_f4_o,Naturalness,3,1,24345,
masterthesis_quality,headphones,27,male,415392,quality_m1_i,Breathiness,-1,0,23794,
masterthesis_quality,headphones,27,male,415392,quality_m1_i,Roughness,3,0,23794,
masterthesis_quality,headphones,27,male,415392,quality_m1_i,Brightness,-2,0,23794,
masterthesis_quality,headphones,27,male,415392,quality_m1_i,Naturalness,-3,0,23794,
masterthesis_quality,headphones,27,male,415392,quality_m5_o,Breathiness,-1,0,22884,
masterthesis_quality,headphones,27,male,415392,quality_m5_o,Roughness,-1,0,22884,
masterthesis_quality,headphones,27,male,415392,quality_m5_o,Brightness,-3,0,22884,
masterthesis_quality,headphones,27,male,415392,quality_m5_o,Naturalness,-2,0,22884,
masterthesis_quality,headphones,23,female,413390,quality_m8_o,Breathiness,0,0,67820,
masterthesis_quality,headphones,23,female,413390,quality_m8_o,Roughness,2,0,67820,
masterthesis_quality,headphones,23,female,413390,quality_m8_o,Brightness,-2,0,67820,
masterthesis_quality,headphones,23,female,413390,quality_m8_o,Naturalness,-1,0,67820,
masterthesis_quality,headphones,23,female,413390,quality_m1_o,Breathiness,-2,0,52825,
masterthesis_quality,headphones,23,female,413390,quality_m1_o,Roughness,1,0,52825,
masterthesis_quality,headphones,23,female,413390,quality_m1_o,Brightness,-2,0,52825,
masterthesis_quality,headphones,23,female,413390,quality_m1_o,Naturalness,-4,0,52825,
masterthesis_quality,headphones,23,female,413390,quality_f6_o,Breathiness,3,1,76534,
masterthesis_quality,headphones,23,female,413390,quality_f6_o,Roughness,0,1,76534,
masterthesis_quality,headphones,23,female,413390,quality_f6_o,Brightness,-2,1,76534,
masterthesis_quality,headphones,23,female,413390,quality_f6_o,Naturalness,0,1,76534,
masterthesis_quality,headphones,23,female,413390,quality_f5_o,Breathiness,-2,1,45637,
masterthesis_quality,headphones,23,female,413390,quality_f5_o,Roughness,-2,1,45637,
masterthesis_quality,headphones,23,female,413390,quality_f5_o,Brightness,0,1,45637,
masterthesis_quality,headphones,23,female,413390,quality_f5_o,Naturalness,-1,1,45637,
masterthesis_quality,headphones,23,female,413390,quality_m2_i,Breathiness,1,1,39545,
masterthesis_quality,headphones,23,female,413390,quality_m2_i,Roughness,-2,1,39545,
masterthesis_quality,headphones,23,female,413390,quality_m2_i,Brightness,3,1,39545,
masterthesis_quality,headphones,23,female,413390,quality_m2_i,Naturalness,3,1,39545,
masterthesis_quality,headphones,23,female,413390,quality_f5_a,Breathiness,-2,0,33550,
masterthesis_quality,headphones,23,female,413390,quality_f5_a,Roughness,1,0,33550,
masterthesis_quality,headphones,23,female,413390,quality_f5_a,Brightness,-2,0,33550,
masterthesis_quality,headphones,23,female,413390,quality_f5_a,Naturalness,-1,0,33550,
masterthesis_quality,headphones,23,female,413390,quality_m1_i,Breathiness,-1,0,36669,
masterthesis_quality,headphones,23,female,413390,quality_m1_i,Roughness,2,0,36669,
masterthesis_quality,headphones,23,female,413390,quality_m1_i,Brightness,-2,0,36669,
masterthesis_quality,headphones,23,female,413390,quality_m1_i,Naturalness,-2,0,36669,
masterthesis_quality,headphones,23,female,413390,quality_f4_o,Breathiness,-1,1,41234,
masterthesis_quality,headphones,23,female,413390,quality_f4_o,Roughness,-2,1,41234,
masterthesis_quality,headphones,23,female,413390,quality_f4_o,Brightness,1,1,41234,
masterthesis_quality,headphones,23,female,413390,quality_f4_o,Naturalness,2,1,41234,
masterthesis_quality,headphones,23,female,413390,quality_m5_o,Breathiness,-2,1,26428,
masterthesis_quality,headphones,23,female,413390,quality_m5_o,Roughness,-3,1,26428,
masterthesis_quality,headphones,23,female,413390,quality_m5_o,Brightness,2,1,26428,
masterthesis_quality,headphones,23,female,413390,quality_m5_o,Naturalness,3,1,26428,
masterthesis_quality,headphones,23,female,413390,quality_f4_i,Breathiness,-1,0,32754,
masterthesis_quality,headphones,23,female,413390,quality_f4_i,Roughness,3,0,32754,
masterthesis_quality,headphones,23,female,413390,quality_f4_i,Brightness,0,0,32754,
masterthesis_quality,headphones,23,female,413390,quality_f4_i,Naturalness,-4,0,32754,
masterthesis_quality,headphones,23,female,413390,quality_m4_o,Breathiness,0,0,24565,
masterthesis_quality,headphones,23,female,413390,quality_m4_o,Roughness,4,0,24565,
masterthesis_quality,headphones,23,female,413390,quality_m4_o,Brightness,-3,0,24565,
masterthesis_quality,headphones,23,female,413390,quality_m4_o,Naturalness,-4,0,24565,
masterthesis_quality,headphones,23,female,413390,quality_f6_a,Breathiness,-1,0,20350,
masterthesis_quality,headphones,23,female,413390,quality_f6_a,Roughness,1,0,20350,
masterthesis_quality,headphones,23,female,413390,quality_f6_a,Brightness,-2,0,20350,
masterthesis_quality,headphones,23,female,413390,quality_f6_a,Naturalness,-1,0,20350,
masterthesis_quality,headphones,23,female,413390,quality_m5_i,Breathiness,1,1,36372,
masterthesis_quality,headphones,23,female,413390,quality_m5_i,Roughness,0,1,36372,
masterthesis_quality,headphones,23,female,413390,quality_m5_i,Brightness,1,1,36372,
masterthesis_quality,headphones,23,female,413390,quality_m5_i,Naturalness,2,1,36372,
masterthesis_quality,headphones,23,female,413390,quality_f8_i,Breathiness,2,1,25050,
masterthesis_quality,headphones,23,female,413390,quality_f8_i,Roughness,-1,1,25050,
masterthesis_quality,headphones,23,female,413390,quality_f8_i,Brightness,1,1,25050,
masterthesis_quality,headphones,23,female,413390,quality_f8_i,Naturalness,2,1,25050,
masterthesis_quality,headphones,23,female,413390,quality_f8_a,Breathiness,-1,1,26848,
masterthesis_quality,headphones,23,female,413390,quality_f8_a,Roughness,0,1,26848,
masterthesis_quality,headphones,23,female,413390,quality_f8_a,Brightness,2,1,26848,
masterthesis_quality,headphones,23,female,413390,quality_f8_a,Naturalness,3,1,26848,
masterthesis_quality,headphones,23,female,413390,quality_m8_i,Breathiness,1,0,23599,
masterthesis_quality,headphones,23,female,413390,quality_m8_i,Roughness,0,0,23599,
masterthesis_quality,headphones,23,female,413390,quality_m8_i,Brightness,-1,0,23599,
masterthesis_quality,headphones,23,female,413390,quality_m8_i,Naturalness,-2,0,23599,
masterthesis_quality,headphones,23,female,413390,quality_m4_a,Breathiness,0,1,27654,
masterthesis_quality,headphones,23,female,413390,quality_m4_a,Roughness,-1,1,27654,
masterthesis_quality,headphones,23,female,413390,quality_m4_a,Brightness,1,1,27654,
masterthesis_quality,headphones,23,female,413390,quality_m4_a,Naturalness,2,1,27654,
masterthesis_quality,headphones,23,female,413390,quality_m2_a,Breathiness,0,1,21264,
masterthesis_quality,headphones,23,female,413390,quality_m2_a,Roughness,-1,1,21264,
masterthesis_quality,headphones,23,female,413390,quality_m2_a,Brightness,1,1,21264,
masterthesis_quality,headphones,23,female,413390,quality_m2_a,Naturalness,2,1,21264,
masterthesis_quality,headphones,23,female,413390,quality_f5_i,Breathiness,0,0,23782,
masterthesis_quality,headphones,23,female,413390,quality_f5_i,Roughness,1,0,23782,
masterthesis_quality,headphones,23,female,413390,quality_f5_i,Brightness,0,0,23782,
masterthesis_quality,headphones,23,female,413390,quality_f5_i,Naturalness,-1,0,23782,
masterthesis_quality,headphones,23,female,413390,quality_f6_i,Breathiness,1,0,25108,
masterthesis_quality,headphones,23,female,413390,quality_f6_i,Roughness,1,0,25108,
masterthesis_quality,headphones,23,female,413390,quality_f6_i,Brightness,0,0,25108,
masterthesis_quality,headphones,23,female,413390,quality_f6_i,Naturalness,-1,0,25108,
masterthesis_quality,headphones,23,female,413390,quality_f1_i,Breathiness,-1,1,23621,
masterthesis_quality,headphones,23,female,413390,quality_f1_i,Roughness,0,1,23621,
masterthesis_quality,headphones,23,female,413390,quality_f1_i,Brightness,1,1,23621,
masterthesis_quality,headphones,23,female,413390,quality_f1_i,Naturalness,4,1,23621,
masterthesis_quality,headphones,23,female,413390,quality_f8_o,Breathiness,-1,1,20949,
masterthesis_quality,headphones,23,female,413390,quality_f8_o,Roughness,-1,1,20949,
masterthesis_quality,headphones,23,female,413390,quality_f8_o,Brightness,1,1,20949,
masterthesis_quality,headphones,23,female,413390,quality_f8_o,Naturalness,3,1,20949,
masterthesis_quality,headphones,23,female,413390,quality_f1_o,Breathiness,2,1,36162,
masterthesis_quality,headphones,23,female,413390,quality_f1_o,Roughness,0,1,36162,
masterthesis_quality,headphones,23,female,413390,quality_f1_o,Brightness,2,1,36162,
masterthesis_quality,headphones,23,female,413390,quality_f1_o,Naturalness,2,1,36162,
masterthesis_quality,headphones,23,female,413390,quality_m4_i,Breathiness,0,0,24345,
masterthesis_quality,headphones,23,female,413390,quality_m4_i,Roughness,0,0,24345,
masterthesis_quality,headphones,23,female,413390,quality_m4_i,Brightness,-2,0,24345,
masterthesis_quality,headphones,23,female,413390,quality_m4_i,Naturalness,-3,0,24345,
masterthesis_quality,headphones,23,female,413390,quality_m2_o,Breathiness,1,0,22950,
masterthesis_quality,headphones,23,female,413390,quality_m2_o,Roughness,2,0,22950,
masterthesis_quality,headphones,23,female,413390,quality_m2_o,Brightness,-1,0,22950,
masterthesis_quality,headphones,23,female,413390,quality_m2_o,Naturalness,-3,0,22950,
